,Wind_1,Solar_1,Load_1,Wind_2,Solar_2,Load_2,Wind_3,Solar_3,Load_3,Wind_4,Solar_4,Load_4,Wind_5,Solar_5,Load_5
88,1153.7411909856964,235.75479565751485,6910.846657686738,1154.1452218451668,235.57020238232545,6910.555493661073,1153.5605866470505,235.00176391196183,6910.951771580485,1153.828690067785,236.21302169752053,6910.654207342175,1154.1800385275055,235.16095063280991,6910.472680621651
89,1154.2349068766025,236.63540259339,6909.393425646509,1154.4563026671794,236.33224666453984,6909.512026491846,1154.0386832600025,235.99699842520144,6909.211186829294,1154.3686110620883,236.6509564850488,6909.860221299614,1154.439483368912,235.8450457785287,6909.529644551958
90,1155.3689689369803,235.88167752805592,6910.445638058446,1155.3737663360243,235.7504349398935,6910.203701836727,1155.2303020091658,235.21744177225472,6910.460695473216,1155.3712869616156,236.12029121551157,6910.489718241356,1155.3095416160231,235.37600294235588,6910.12225617256
91,1155.0772431908472,236.57527951030826,6909.952205680449,1155.2254323182924,236.38152984409427,6909.7822950409245,1154.8230036912782,235.9486817482004,6909.819776110489,1155.4149446307047,236.53608051567173,6910.371233455975,1155.2040086804254,235.9332570794115,6909.7269259618115
92,1155.4107838774764,236.0324398654158,6911.497470023648,1155.6485147381866,236.0150309580023,6910.632993223683,1155.2613750005805,235.26819298440765,6911.624172451512,1155.6107990051353,236.27915541852067,6911.477093937413,1155.6935196424567,235.63740948612045,6910.465425374524
93,1156.085108696586,235.99424550851396,6911.241421324206,1156.1883507362666,236.09810234030297,6910.373750370933,1155.9239197961153,235.27206061204484,6911.198984724475,1156.158249198562,236.13737113197854,6911.61228285451,1156.1606208673777,235.74673829396775,6910.1981219174395
94,1155.7590973454994,237.65878520474698,6909.097612104783,1156.0434876162094,237.27231739030148,6909.081920228372,1155.5736356455368,237.05639697180058,6908.881165466676,1156.0837902504486,237.4319462584045,6909.870636127363,1156.1015105325264,236.72152328804995,6909.072986803422
95,1157.1143344208501,236.3266255975914,6910.972219170876,1157.2034812137388,236.2221227706623,6910.342159511395,1156.9722516104482,235.54122338902474,6911.071180881806,1157.0742085143827,236.7667106957388,6910.931630076714,1157.1629242464803,235.85303733956337,6910.191112758465
96,1158.571993197155,236.76394431151127,6910.660686176543,1158.1284347426415,236.68939909197067,6909.976084661012,1158.5287376296044,236.23767135895466,6910.650731008773,1158.4893597018242,236.77159281678175,6911.030578773742,1157.9747654449463,236.34126375473713,6909.860575702314
97,1156.3666280843954,237.1092087552233,6909.436248234214,1156.7595576979857,237.0564871654196,6909.199986091556,1155.9679307081442,236.41290359201864,6909.305878988208,1157.1479716636877,237.11905021223262,6910.106806657018,1156.832241568778,236.62872658672765,6909.140355846585
98,1156.7195920770127,237.73200450985124,6908.601360560535,1157.3162979905564,237.46112586705377,6908.771955848812,1156.5160555665452,237.06089617459466,6908.423971534847,1156.9458886806924,237.73840199558427,6909.056779981731,1157.4050614659745,236.9594665929525,6908.7737376700625
99,1158.4819765002906,237.42147369974995,6910.490885834749,1158.6426176340758,237.17666413182164,6909.918259720857,1158.404605499047,236.6801798819914,6910.650593619402,1158.3109740526854,237.7102852045908,6910.346856813486,1158.6345343501746,236.7225701093092,6909.79918662792
100,1159.259892940322,237.06533818383812,6910.953024109833,1159.1063833234703,237.08994661708473,6909.961704811089,1159.1433804033195,236.4343927993357,6911.01258321666,1159.2867738602554,237.2513497366488,6911.101834973328,1159.0446181891357,236.7462796463549,6909.792999466888
101,1157.9164294684547,237.75438340589858,6909.024440259149,1158.300440319838,237.68220679298497,6908.816472590377,1157.5628971541541,237.03363554761268,6908.8402284983895,1158.4897238696235,237.7357517986045,6909.808290213754,1158.3439232791084,237.22914980933524,6908.753222763946
102,1159.1906353405352,237.78868105988812,6909.997826258527,1159.4599772265788,237.62364071588826,6909.45103226124,1159.1169101765986,237.09548579882693,6910.0301127833,1159.1732682755824,237.9088185651214,6910.185457507955,1159.4980075529452,237.1927584929378,6909.320930297362
103,1161.1259418386076,237.61423631883432,6910.694328447147,1160.7492938893888,237.53378626085092,6909.755607147976,1161.0763715165708,236.99456524229814,6910.8176558216055,1160.9538131612394,237.7565110189395,6910.801668306156,1160.606396939144,237.17210327959825,6909.609191318317
104,1160.176235710032,237.43420481207394,6909.7888948914815,1160.11169735039,237.5464994561913,6909.153040036302,1159.9052443846535,236.70652174475217,6909.700675666075,1160.65085044945,237.5634628486874,6910.3780161139775,1160.0613291009736,237.18954395773434,6909.018482774239
105,1160.6284798811962,238.48525222806214,6908.830098072209,1160.6405482124378,238.29089525012253,6908.651383707442,1160.4569210838367,237.86535551814316,6908.72476843945,1160.8718472551395,238.3574235406327,6909.456541935124,1160.5924892853786,237.82829427389382,6908.604943940558
